,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
311,500€,41.9870695865131,21.4519291484375,Ford,Escort,1995,Дизел,150000,Рачен,Седани,Црвена,Македонска,042020,66kw/90ks,
312,По договор,42.205478,22.333429,Fiat,Sedici,2008,Дизел,170000,Рачен,Теренци-SUV,Сива,Македонска,012020,81kw/110ks,
313,3200€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2005,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,012018,77kw/105ks,
314,3450€,42.205478,22.333429,Peugeot,207,2009,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,102019,50kw/68ks,
315,2000€,41.9870695865131,21.4519291484375,Renault,Clio,2004,Дизел,20000,Рачен,Maлиградски,Црвена,Македонска,032020,48kw/65ks,
316,5800€,42.009423,20.971549,Audi,A4,2005,Дизел,200000,Рачен,Седани,Сива,Македонска,122020,85kw/116ks,
317,3000€,42.0768332158365,22.1770268046875,Seat,Ibiza,2004,Дизел,130000,Рачен,Хеџбек,,Македонска,102020,74kw/101ks,
318,5800€,42.205478,22.333429,VWVolkswagen,Passat,2006,Дизел,190000,Рачен,Седани,Златна,Македонска,012018,103kw/140ks,
319,1000€,41.9870695865131,21.4519291484375,Opel,Astra,1998,Бензин,200000,Рачен,Хеџбек,Сина,Македонска,122019,48kw/65ks,
320,2000€,41.865485,21.940845,Smart,ForTwo,2000,Бензин,130000,Полуавтоматски,Maлиградски,Црна,Македонска,022020,60kw/82ks,
321,8300€,41.440569,22.639528,Mercedes-Benz,E320,2005,Дизел,250000,Автоматски,Седани,Сива,Македонска,062020,204kw/277ks,
322,3700€,41.440569,22.639528,Peugeot,407,2005,Дизел,200000,Рачен,Седани,Сива,Македонска,122019,100kw/136ks,
323,1700€,41.745515,22.19396,Peugeot,206,2000,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,062019,51kw/69ks,
324,4900€,41.924335,22.404964,VWVolkswagen,GolfPlus,2005,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,092020,77kw/105ks,
325,По договор,41.173346,20.677493,Mercedes-Benz,Vaneo,2004,Бензин,120000,Автоматски,Моноволумен,Сина,Македонска,072019,94kw/128ks,
326,1650€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,1998,Бензин/Плин,350000,Рачен,Седани,Зелена,Македонска,112020,55kw/75ks,
327,По договор,41.745515,22.19396,VWVolkswagen,Vento,1993,Дизел,15000,Рачен,Maлиградски,Црвена,Македонска,052020,77kw/105ks,
328,По договор,41.9960006227748,21.4737516009827,Peugeot,106,1998,Бензин/Плин,190000,Рачен,Maлиградски,Сина,Македонска,122019,44kw/60ks,
329,4000€,41.9896084826366,21.4727783203125,Opel,Astra,2010,Дизел,160000,Рачен,Каравани,Сива,Македонска,082019,81kw/110ks,
330,18500€,41.9870695865131,21.4519291484375,Mercedes-Benz,E250,2011,Дизел,100000,Автоматски,Седани,Црна,Македонска,102020,150kw/204ks,
331,78787878€,41.440569,22.639528,Audi,A6,2005,Дизел,20000,Рачен,Останато,Сива,Македонска,122020,1kw/1ks,
332,7990€,41.9870695865131,21.4519291484375,Mercedes-Benz,B180,2010,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,092020,81kw/110ks,
333,3500€,41.031728,21.329358,Mazda,5,2006,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,072020,2kw/3ks,
334,По договор,41.9312518582828,21.4611288712822,Други,,2019,Електриченавтомобил,,Автоматски,Останато,Црна,Македонска,012020,0kw/0ks,
335,По договор,41.9870695865131,21.4519291484375,Други,,2019,Електриченавтомобил,,Автоматски,Останато,Бела,Македонска,012020,0kw/0ks,
336,1€,41.440569,22.639528,VWVolkswagen,Sharan,2003,Дизел,170000,Рачен,Хеџбек,Црна,Странска,012020,85kw/116ks,
337,1€,41.440569,22.639528,Seat,Alhambra,2003,Дизел,170000,Рачен,Моноволумен,Сива,Странска,012020,0kw/0ks,
338,По договор,41.346182,21.553379,Mercedes-Benz,250,1998,Дизел,25000,Рачен,Седани,Сива,Македонска,072020,92kw/125ks,
339,6399€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2007,Дизел,200000,Рачен,Останато,Сива,Македонска,102020,103kw/140ks,
340,2600€,41.9870695865131,21.4519291484375,Opel,Meriva,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,102020,75kw/102ks,
341,1€,41.14712,22.507161,BMW,320,2006,Дизел,180000,Рачен,Седани,Црна,Македонска,102020,125kw/170ks,
342,1€,42.132926,21.715878,Opel,Zafira,2003,Дизел,200000,Рачен,Моноволумен,,Македонска,022020,74kw/101ks,
343,11€,41.745515,22.19396,Citroen,C3,2010,Бензин/Плин,120000,Рачен,Maлиградски,Бела,Странска,112019,55kw/75ks,
344,По договор,42.132926,21.715878,Opel,Kadett,1994,Бензин,100000,Рачен,Седани,Сива,Македонска,012018,0kw/0ks,
345,7200€,41.884235,22.515181,Audi,A6,2005,Дизел,200000,Автоматски,Седани,Сива,Македонска,022020,165kw/224ks,
346,5600€,41.924335,22.404964,Mercedes-Benz,E280,2007,Дизел,180000,Автоматски,Седани,Црна,Странска,042020,165kw/224ks,
347,4000€,41.031728,21.329358,AlfaRomeo,GT,2007,Дизел,190000,Рачен,Купеа,Сива,Македонска,052020,110kw/150ks,
348,4650€,41.9870695865131,21.4519291484375,Ford,Fiesta,2009,Дизел,140000,Рачен,Maлиградски,Сина,Македонска,062019,50kw/68ks,
349,3800€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2003,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,052020,100kw/136ks,
350,3700€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2005,Дизел,170000,Рачен,Maлиградски,Сина,Македонска,082020,75kw/102ks,
351,4650€,42.205478,22.333429,VWVolkswagen,Golf,2006,Дизел,120000,Рачен,Хеџбек,Сива,Македонска,012018,77kw/105ks,
352,30€,42.013646,21.32586,Audi,A4,2002,Дизел,140000,Рачен,Останато,Сива,Македонска,052020,96kw/131ks,
353,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2008,Дизел,200000,Рачен,Моноволумен,Црна,Македонска,112019,77kw/105ks,
354,4650€,41.9870695865131,21.4519291484375,Ford,Fiesta,2009,Дизел,140000,Рачен,Хеџбек,Сина,Македонска,062019,50kw/68ks,
355,1850€,41.346182,21.553379,Opel,Astra,1998,Дизел,20000,Рачен,Хеџбек,Сива,Македонска,082020,60kw/82ks,
356,4000€,41.9870695865131,21.4519291484375,BMW,320,2004,Бензин,200000,Рачен,Останато,Сива,Македонска,052018,125kw/170ks,Еуро4
357,По договор,41.9870695865131,21.4519291484375,Ford,Mondeo,2005,Дизел,200000,Автоматски,Каравани,Сина,Македонска,112020,96kw/131ks,
358,123456€,41.9870695865131,21.4519291484375,BMW,320,2009,Дизел,200000,Автоматски,Седани,Златна,Македонска,102020,130kw/177ks,
359,2900€,42.1274477723392,21.7045912644653,Citroen,C3,2005,Дизел,190000,Рачен,Maлиградски,Сина,Македонска,092020,50kw/68ks,
360,3400€,41.9870695865131,21.4519291484375,Mercedes-Benz,A160,2006,Дизел,200000,Рачен,Хеџбек,Црвена,Македонска,102020,60kw/82ks,
361,99МКД,41.346182,21.553379,Nissan,Patrol,1998,Дизел,140000,Рачен,Теренци-SUV,Зелена,Македонска,012019,100kw/136ks,
362,1111€,42.205478,22.333429,Daewoo,Tico,2000,Бензин,190000,Рачен,Maлиградски,Зелена,Македонска,122019,1kw/1ks,
363,4400€,41.715954,21.770997,Ford,Focus,2008,Бензин,250000,Рачен,Хеџбек,Црна,Македонска,062020,59kw/80ks,
364,4300€,41.440569,22.639528,Opel,Zafira,2006,Дизел,190000,Рачен,Моноволумен,Златна,Македонска,082020,88kw/120ks,
365,1€,41.031728,21.329358,Peugeot,206,2005,Бензин,120000,Рачен,Кабриолети,,Македонска,112019,85kw/116ks,
366,2000€,41.9870695865131,21.4519291484375,Opel,Astra,2003,Дизел,200000,Рачен,Каравани,Сива,Македонска,082020,74kw/101ks,
367,2000€,41.9870695865131,21.4519291484375,Opel,Astra,2003,Дизел,200000,Рачен,Каравани,Сива,Македонска,082020,74kw/101ks,
368,800€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,1998,Бензин,15000,Рачен,Maлиградски,Сива,Македонска,012020,45kw/61ks,
369,1200€,41.9870695865131,21.4519291484375,Daewoo,Другмодел,1998,Бензин/Плин,20000,Рачен,Останато,,Македонска,062020,66kw/90ks,
370,1200€,41.9870695865131,21.4519291484375,Opel,Corsa,2000,Бензин,100000,Рачен,Maлиградски,Црна,Македонска,122020,40kw/54ks,
371,3500€,41.111733,20.798579,Audi,A4,2002,Бензин/Плин,250000,Рачен,Седани,Црна,Македонска,072020,110kw/150ks,
372,8500€,42.009423,20.971549,BMW,X3,2005,Дизел,200000,Автоматски,Теренци-SUV,Црна,Македонска,082020,160kw/218ks,
373,5990€,41.346182,21.553379,BMW,320,2006,Бензин,140000,Автоматски,Каравани,Сива,Странска,122020,125kw/170ks,
374,1100€,41.9870695865131,21.4519291484375,Seat,Arosa,1998,Бензин,85000,Рачен,Maлиградски,Зелена,Македонска,052020,33kw/45ks,
375,10500€,41.9870695865131,21.4519291484375,BMW,320,2009,Дизел,170000,Автоматски,Купеа,Сива,Странска,102020,130kw/177ks,
376,2200€,41.801881,20.913259,Renault,Megane,2003,Бензин/Плин,180000,Рачен,Хеџбек,Црна,Македонска,092020,85kw/116ks,
377,3499€,41.9747395081597,21.4630388581772,Peugeot,307,2007,Дизел,120000,Рачен,Хеџбек,Црна,Македонска,032020,80kw/109ks,
378,2350€,42.132926,21.715878,Audi,A3,1999,Дизел,25000,Рачен,Maлиградски,Сина,Македонска,022020,110kw/150ks,
379,2250€,42.205478,22.333429,AlfaRomeo,Alfa147,2005,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,012019,103kw/140ks,
380,7000€,42.013646,21.32586,Kia,Sorento,2007,Дизел,200000,Автоматски,Теренци-SUV,Сива,Македонска,122019,125kw/170ks,
381,2200€,41.994543,22.181289,Fiat,Punto,2002,Дизел,180000,Рачен,Хеџбек,Сина,Македонска,062020,63kw/86ks,
382,1250€,42.036516,21.42584,Daewoo,Matiz,2007,Бензин/Плин,160000,Рачен,Maлиградски,Сина,Македонска,082020,34kw/46ks,
383,1€,41.51282,20.96083,Peugeot,407,2005,Дизел,200000,Рачен,Каравани,Сива,Македонска,012020,100kw/136ks,
384,3333€,42.205478,22.333429,Ford,Fusion,2009,Дизел,180000,Рачен,Хеџбек,Сина,Македонска,012020,50kw/68ks,
385,2500€,42.132926,21.715878,Peugeot,307,2005,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,012020,74kw/101ks,
386,По договор,41.949632,21.502494,Audi,A3,2009,Дизел,120000,Рачен,Хеџбек,Црна,Македонска,012020,77kw/105ks,
387,1€,41.9581640516822,21.4708219635429,Opel,Zafira,2006,Дизел,95000,Рачен,Моноволумен,Сина,Македонска,122020,88kw/120ks,
388,4100€,41.715954,21.770997,Mini,ONE,2007,Бензин,130000,Рачен,Maлиградски,Сина,Македонска,102020,90kw/122ks,Еуро4
389,10500€,41.9769422218176,21.4796524608155,VWVolkswagen,Passat,2012,Дизел,200000,Рачен,Каравани,Златна,Македонска,122020,77kw/105ks,
390,22000€,41.440569,22.639528,BMW,730,2009,Дизел,200000,Автоматски,Седани,Сива,Македонска,112019,181kw/246ks,
391,2300€,41.031728,21.329358,Renault,Scenic,2000,Дизел,250000,Рачен,Моноволумен,Сина,Македонска,122020,76kw/103ks,
392,2700€,41.9870695865131,21.4519291484375,Fiat,Idea,2005,Бензин,130000,Рачен,Моноволумен,Сива,Македонска,092020,70kw/95ks,
393,2600€,41.346182,21.553379,AlfaRomeo,Alfa147,2005,Дизел,250000,Рачен,Maлиградски,Сива,Македонска,052020,88kw/120ks,
394,4200€,41.14712,22.507161,Chrysler,GrandVoyager,2003,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,022020,103kw/140ks,Еуро3
395,1€,41.14712,22.507161,Hyundai,SantaFe,2002,Дизел,190000,Рачен,Останато,Сива,Македонска,052020,85kw/116ks,
396,750€,41.14712,22.507161,Opel,Astra,1993,Дизел,200000,Рачен,Хеџбек,Зелена,Македонска,042020,40kw/54ks,
397,4300€,41.9870695865131,21.4519291484375,Opel,Astra,2009,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,122019,93kw/126ks,
398,1МКД,41.994543,22.181289,Audi,A4,1996,Дизел,50000,Рачен,Седани,Сива,Македонска,032020,92kw/125ks,
399,По договор,41.9870695865131,21.4519291484375,Peugeot,406,1996,Дизел,190000,Рачен,Седани,Црвена,Македонска,052020,66kw/90ks,
400,123€,41.9669334119189,21.5505653907162,Citroen,XsaraPicasso,2005,Дизел,170000,Рачен,Моноволумен,Сива,Македонска,042019,80kw/109ks,
401,3800€,41.346182,21.553379,VWVolkswagen,Passat,2002,Дизел,200000,Рачен,Каравани,Сива,Македонска,082020,100kw/136ks,
402,1500€,42.0009020661295,20.9537248305188,Fiat,Brava,1998,Бензин/Плин,250000,Рачен,Хеџбек,Сина,Македонска,112020,76kw/103ks,
403,123€,41.9666510839285,21.5508061015626,Citroen,C2,2006,Бензин,140000,Рачен,Maлиградски,Црна,Македонска,012019,90kw/122ks,
404,1€,41.801881,20.913259,Mercedes-Benz,B180,2005,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,082020,1kw/1ks,
405,2220€,41.0152074651643,21.3198036519289,Ford,Fiesta,2003,Бензин,110000,Рачен,Maлиградски,Сива,Македонска,082019,58kw/79ks,
406,1€,41.0098274874133,21.346263885498,Nissan,Primera,2000,Дизел,20000,Рачен,Каравани,Сива,Странска,,,
407,4800€,41.745515,22.19396,VWVolkswagen,Touran,2004,Дизел,200000,Рачен,Останато,Сива,Македонска,122019,74kw/101ks,
408,3000€,41.440569,22.639528,Mercedes-Benz,C180,1994,Бензин/Плин,180000,Рачен,Седани,Црвена,Македонска,112020,90kw/122ks,
409,3500€,41.031728,21.329358,VWVolkswagen,Touran,2004,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,092020,103kw/140ks,Еуро3
410,4500€,42.0515427841321,21.4574027032365,VWVolkswagen,Passat,2005,Дизел,180000,Рачен,Каравани,Црна,Македонска,102020,100kw/136ks,
411,2850€,41.9870695865131,21.4519291484375,Seat,Ibiza,2007,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,122019,51kw/69ks,
412,2200€,41.373181,21.252891,Fiat,Punto,2002,Бензин/Плин,170000,Рачен,Хеџбек,Златна,Македонска,062020,60kw/82ks,
413,4300€,41.9870695865131,21.4519291484375,Mercedes-Benz,B180,2005,Дизел,160000,Автоматски,Хеџбек,Сива,Македонска,092018,80kw/109ks,
414,5000€,41.111733,20.798579,Peugeot,807,2009,Дизел,20000,Рачен,Моноволумен,Бела,Македонска,012020,100kw/136ks,
415,1€,41.924335,22.404964,VWVolkswagen,Passat,1999,Дизел,200000,Рачен,Седани,Сива,Македонска,012020,81kw/110ks,
416,2699€,41.440569,22.639528,Saab,9-3,2005,Дизел,200000,Рачен,Седани,Црна,Македонска,122019,110kw/150ks,
417,3000€,41.346182,21.553379,Ford,Fiesta,2007,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,062020,55kw/75ks,
418,1€,42.132926,21.715878,Fiat,Brava,1998,Бензин/Плин,200000,Рачен,Хеџбек,Црна,Македонска,042020,76kw/103ks,
419,1€,41.51282,20.96083,Opel,Astra,2001,Дизел,190000,Рачен,Седани,Сина,Македонска,102020,55kw/75ks,
420,2600€,41.9870695865131,21.4519291484375,Opel,Corsa,2008,Бензин,170000,Рачен,Maлиградски,Црна,Странска,012019,50kw/68ks,
421,5000€,41.9870695865131,21.4519291484375,Audi,A3,2006,Бензин,190000,Рачен,Хеџбек,Црна,Македонска,102020,110kw/150ks,
422,4800€,41.745515,22.19396,BMW,120,2005,Дизел,150000,Автоматски,Хеџбек,Црна,Странска,092020,120kw/163ks,
423,2700€,41.51282,20.96083,Peugeot,206,2004,Дизел,200000,Рачен,Maлиградски,Бела,Македонска,082020,66kw/90ks,
424,17000€,41.9870695865131,21.4519291484375,Audi,A3,2014,Дизел,95000,Рачен,Хеџбек,Црна,Македонска,032020,110kw/150ks,
425,По договор,41.9870695865131,21.4519291484375,Citroen,C3,2004,Дизел,130000,Рачен,Хеџбек,Бела,Македонска,072020,66kw/90ks,
426,2500€,41.715954,21.770997,AlfaRomeo,Alfa147,2004,Дизел,160000,Рачен,Хеџбек,Сива,Македонска,032020,70kw/95ks,
427,3350€,42.205478,22.333429,Audi,A3,2005,Дизел,190000,Рачен,Купеа,Црна,Македонска,012018,103kw/140ks,
428,3100€,42.205478,22.333429,Opel,Astra,2007,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,012018,74kw/101ks,
429,3300€,41.745515,22.19396,Opel,Astra,2007,Дизел,200000,Рачен,,,Македонска,062020,74kw/101ks,
430,14999€,41.9870695865131,21.4519291484375,Skoda,Superb,2014,Дизел,30000,Рачен,Седани,Црна,Македонска,102019,103kw/140ks,
431,1600€,41.865485,21.940845,Hyundai,Accent,2000,Бензин/Плин,200000,Рачен,Седани,Жолта,Македонска,092020,75kw/102ks,
432,10600€,42.009423,20.971549,Audi,A4,2008,Дизел,160000,Рачен,Седани,Црвена,Македонска,062020,125kw/170ks,
433,1850€,42.052075,21.450415,VWVolkswagen,Passat,1998,Дизел,250000,Рачен,Каравани,Зелена,Македонска,092019,66kw/90ks,
434,4800€,41.9870695865131,21.4519291484375,BMW,530,2005,Дизел,190000,Автоматски,Седани,Црна,Странска,022020,1kw/1ks,
435,2400€,41.9870695865131,21.4519291484375,Audi,A6,1998,Дизел,200000,Рачен,Седани,Црна,Македонска,032020,110kw/150ks,
436,3200€,41.484224,22.089622,BMW,525,1998,Дизел,250000,Рачен,Седани,Сива,Македонска,042020,103kw/140ks,
437,2€,41.090247,21.016781,Ford,Mondeo,1998,Дизел,200000,Рачен,Каравани,Сива,Македонска,082020,66kw/90ks,
438,1900€,42.205478,22.333429,Citroen,Xsara,2000,Дизел,190000,Рачен,Седани,Сива,Македонска,122019,66kw/90ks,
439,10900€,41.801881,20.913259,VWVolkswagen,CC,2009,Дизел,15000,Рачен,Седани,Црна,Македонска,112020,140kw/190ks,
440,1МКД,41.9870695865131,21.4519291484375,Opel,Vectra,1993,Бензин,200000,Рачен,,Црвена,Македонска,082019,66kw/90ks,
441,По договор,42.132926,21.715878,Renault,Scenic,2003,Дизел,200000,Рачен,Останато,Сина,Македонска,042020,88kw/120ks,
442,4200€,41.991502,21.39781,VWVolkswagen,Golf,2004,Дизел,250000,Рачен,Maлиградски,Црна,Македонска,062020,80kw/109ks,
443,350€,41.440569,22.639528,Audi,A6,2017,Дизел,,Рачен,Седани,Сива,Македонска,062018,1kw/1ks,
444,5000€,41.748390805165,21.7843437194824,VWVolkswagen,Passat,2006,Дизел,250000,Автоматски,Каравани,Сина,Македонска,072018,20kw/27ks,
445,111€,41.9870695865131,21.4519291484375,Renault,Scenic,1999,Бензин,180000,Рачен,Моноволумен,Сива,Македонска,082020,79kw/107ks,
446,13000€,41.9870695865131,21.4519291484375,BMW,316,2014,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,122020,85kw/116ks,Еуро6
447,3700€,41.924335,22.404964,Peugeot,207,2007,Дизел,170000,Рачен,Каравани,Сива,Македонска,112019,80kw/109ks,
448,1€,41.9870695865131,21.4519291484375,Audi,A5,2011,Дизел,190000,Автоматски,Седани,Црна,Македонска,122019,150kw/204ks,
449,2100€,41.9870695865131,21.4519291484375,Renault,Clio,2004,Дизел,190000,Рачен,,Сива,Македонска,122019,48kw/65ks,
450,1€,42.009423,20.971549,Opel,Corsa,2002,Бензин,190000,Рачен,Maлиградски,Зелена,Странска,012018,1kw/1ks,
451,1299€,41.9870695865131,21.4519291484375,Opel,Corsa,1993,Дизел,200000,Рачен,Maлиградски,Сина,Македонска,022020,60kw/82ks,
452,1€,42.00877,21.45126,Opel,Astra,2006,Бензин,150000,Рачен,Каравани,Сива,Македонска,062019,77kw/105ks,
453,4300€,41.9870695865131,21.4519291484375,Peugeot,308,2008,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,072019,80kw/109ks,
454,3500€,42.132926,21.715878,VWVolkswagen,Passat,1998,Дизел,250000,Рачен,Седани,Сива,Македонска,112020,66kw/90ks,
455,4400€,41.9870695865131,21.4519291484375,Peugeot,308,2007,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,062019,80kw/109ks,
456,1600€,41.989867,21.581912,VWVolkswagen,Golf,2000,Дизел,200000,Рачен,Седани,Жолта,Македонска,052020,66kw/90ks,
457,1€,41.425943,21.453794,VWVolkswagen,Golf,2000,Дизел,200000,Рачен,Каравани,Сива,Македонска,032020,85kw/116ks,
458,808807088€,41.440569,22.639528,VWVolkswagen,Touran,2006,Дизел,190000,Рачен,Моноволумен,Сива,Македонска,102019,77kw/105ks,
459,1700€,41.635743,22.470056,Opel,Astra,1998,Дизел,300000,Рачен,Хеџбек,Сина,Македонска,102019,55kw/75ks,
460,1400€,41.9870695865131,21.4519291484375,Nissan,Primera,1998,Дизел,250000,Рачен,Седани,Сива,Македонска,102020,66kw/90ks,
461,2600€,42.0126782478156,21.3255884544952,VWVolkswagen,Golf,2000,Бензин/Плин,170000,Рачен,Maлиградски,Црна,Македонска,082020,74kw/101ks,
462,1€,41.4839231923502,22.0900994539261,Audi,A6,2012,Дизел,200000,Автоматски,Седани,Црна,Странска,012020,204kw/277ks,
463,1€,41.9870695865131,21.4519291484375,BMW,530,2003,Дизел,200000,Автоматски,Седани,Сива,Македонска,092019,160kw/218ks,
464,1€,41.9870695865131,21.4519291484375,Други,,2005,Дизел,200000,Рачен,Останато,Бела,Македонска,082019,107kw/145ks,
465,1€,41.9870695865131,21.4519291484375,Opel,Antara,2010,Бензин/Плин,65000,Рачен,Теренци-SUV,Бела,Македонска,112019,110kw/150ks,
466,15€,41.9870695865131,21.4519291484375,Renault,Scenic,2001,Дизел,150000,Рачен,Maлиградски,Сина,Македонска,072020,66kw/90ks,
467,55000МКД,41.715954,21.770997,Opel,Corsa,1997,Бензин/Плин,200000,Рачен,Maлиградски,Бела,Македонска,092019,48kw/65ks,
468,3500€,41.440569,22.639528,Fiat,GrandePunto,2006,Дизел,180000,Рачен,Седани,Црвена,Македонска,082019,88kw/120ks,
469,2600€,41.9870695865131,21.4519291484375,Opel,Corsa,2008,Бензин,170000,Рачен,Maлиградски,Црна,Странска,012019,50kw/68ks,
470,1€,41.346182,21.553379,VWVolkswagen,Polo,1998,Дизел,,Рачен,Maлиградски,Сина,Македонска,032020,47kw/64ks,
471,1€,41.346182,21.553379,VWVolkswagen,Polo,1998,Дизел,,Рачен,Maлиградски,Сина,Македонска,032020,47kw/64ks,
472,14300€,41.9870695865131,21.4519291484375,Mercedes-Benz,C320,2008,Дизел,250000,Автоматски,Седани,Бела,Македонска,122019,165kw/224ks,
473,1€,42.205478,22.333429,VWVolkswagen,Golf,2008,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,012020,80kw/109ks,
474,23€,41.9870695865131,21.4519291484375,VWVolkswagen,Crafter,2009,Дизел,250000,Автоматски,Моноволумен,Бела,Македонска,022020,80kw/109ks,
475,2€,41.993825,21.436139,VWVolkswagen,Golf,2011,Дизел,95000,Рачен,Каравани,Сива,Македонска,052019,140kw/190ks,
476,2950€,41.9870695865131,21.4519291484375,Peugeot,407,2007,Дизел,150000,Рачен,Каравани,Сива,Македонска,092020,120kw/163ks,
477,1€,41.931839,21.502835,Opel,Rekord,1980,Бензин,,Рачен,Купеа,Црвена,Македонска,012019,55kw/75ks,
478,32€,41.9870695865131,21.4519291484375,BMW,320,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,052020,163kw/222ks,
479,5300€,42.009423,20.971549,BMW,118,2008,Дизел,200000,Рачен,Седани,Црна,Македонска,112020,105kw/143ks,
480,1800€,41.989867,21.581912,Opel,Corsa,2002,Дизел,150000,Рачен,Maлиградски,Сива,Македонска,052020,55kw/75ks,
481,1700€,41.9870695865131,21.4519291484375,Fiat,GrandePunto,2006,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,122019,65kw/88ks,
482,200€,41.931839,21.502835,Mercedes-Benz,S280,1980,Бензин,,Рачен,Седани,Сива,Македонска,012019,108kw/147ks,
483,20МКД,41.9870695865131,21.4519291484375,Opel,Tigra,1995,Бензин,250000,Рачен,Купеа,Црна,Македонска,012018,0kw/0ks,
484,8000€,41.9870695865131,21.4519291484375,Mercedes-Benz,C200,2008,Дизел,190000,Рачен,Седани,Црна,Македонска,072020,100kw/136ks,
485,650€,41.031728,21.329358,Opel,Astra,1993,Бензин,150000,Рачен,Седани,Сива,Македонска,082019,55kw/75ks,
486,1€,41.440569,22.639528,Hyundai,SantaFe,2002,Дизел,190000,Рачен,Останато,Сива,Македонска,052020,85kw/116ks,
487,2990€,41.9870695865131,21.4519291484375,Renault,Modus,2005,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,122019,50kw/68ks,
488,6600€,42.205478,22.333429,Mitsubishi,Outlander,2008,Дизел,190000,Рачен,Теренци-SUV,Црна,Македонска,012018,103kw/140ks,
489,6000€,41.0371178880857,21.3364390317993,Audi,A4,2006,Дизел,250000,Автоматски,Седани,Сива,Македонска,092020,103kw/140ks,
490,1€,42.132926,21.715878,Hummer,H3,2006,Бензин,90000,Автоматски,Останато,Бела,Македонска,122020,1kw/1ks,
491,По договор,41.440569,22.639528,Peugeot,407,2005,Дизел,200000,Рачен,Седани,Сива,Македонска,122019,103kw/140ks,
492,12800€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2014,Дизел,100000,Рачен,Хеџбек,Црна,Македонска,112020,110kw/150ks,
493,3500€,41.9870695865131,21.4519291484375,Skoda,Fabia,2007,Бензин,85000,Рачен,Хеџбек,Сина,Македонска,122019,55kw/75ks,
494,2800€,41.9870695865131,21.4519291484375,Opel,Corsa,2008,Бензин,170000,Рачен,,Црна,Странска,012019,50kw/68ks,
495,По договор,41.9870695865131,21.4519291484375,Renault,Clio,2007,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,012020,60kw/82ks,
496,4300€,41.9870695865131,21.4519291484375,Peugeot,308,2009,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,082019,88kw/120ks,
497,5200€,41.715954,21.770997,Ford,Mondeo,2008,Бензин/Плин,200000,Рачен,Седани,Златна,Македонска,122019,107kw/145ks,
498,1900€,41.924335,22.404964,Ford,Focus,2000,Дизел,170000,Рачен,Хеџбек,Сина,Македонска,062020,66kw/90ks,
499,400€,41.438304,22.004864,Ford,Taunus,2019,Бензин,5000,Рачен,Седани,Сина,Македонска,012020,11kw/15ks,
500,1800€,41.745515,22.19396,Citroen,SAXO,2000,Бензин,15000,Рачен,Maлиградски,Сива,Македонска,072019,11kw/15ks,
501,3000€,42.132926,21.715878,Skoda,Octavia,2006,Дизел,200000,Рачен,Седани,Сина,Македонска,112020,66kw/90ks,
502,1999€,41.111733,20.798579,Chevrolet,Spark,2006,Бензин,150000,Рачен,Maлиградски,Црвена,Македонска,062020,37kw/50ks,
503,2300€,42.009423,20.971549,Opel,Corsa,2004,Дизел,200000,Рачен,Maлиградски,Сина,Македонска,082020,51kw/69ks,
504,3500€,41.931839,21.502835,Lancia,Phedra,2006,Дизел,200000,Рачен,Моноволумен,Сина,Македонска,102020,94kw/128ks,Еуро4
505,2800€,41.346182,21.553379,Opel,Astra,2004,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,052020,59kw/80ks,
