,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
391,1€,41.8884258149634,21.9683647155762,Opel,Astra,1992,Дизел,200000,Рачен,Каравани,Сина,Македонска,012019,45kw/61ks,
392,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2008,Дизел,200000,Рачен,Каравани,Сива,Македонска,102019,77kw/105ks,
393,4000€,41.966811,22.781396,Citroen,C4,2006,Дизел,250000,Рачен,Хеџбек,Сива,Македонска,092019,0kw/0ks,
394,3300€,41.9870695865131,21.4519291484375,Toyota,Corolla,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,042019,85kw/116ks,
395,1300€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,1999,Дизел,300000,Рачен,Maлиградски,Бела,Македонска,022020,55kw/75ks,
396,По договор,41.9870695865131,21.4519291484375,Audi,Q7,2007,Дизел,200000,Автоматски,Седани,Сива,Македонска,022020,171kw/232ks,
397,14000€,41.9757126024062,21.4865779244919,BMW,328,2007,Бензин,150000,Автоматски,Седани,Бела,Македонска,082018,180kw/245ks,
398,6500€,41.9870695865131,21.4519291484375,Mercedes-Benz,E200,2007,Дизел,300000,Автоматски,Седани,Црна,Македонска,042019,140kw/190ks,
399,10500€,41.031728,21.329358,Dodge,Nitro,2008,Дизел,200000,Автоматски,Теренци-SUV,Црвена,Македонска,022019,140kw/190ks,
400,По договор,41.440569,22.639528,Opel,Signum,2005,Дизел,15000,Рачен,Каравани,Сина,Македонска,012019,105kw/143ks,
401,По договор,41.4711102821682,22.7061653137207,Audi,80,1991,Дизел,15000,Рачен,Седани,Црна,Македонска,042018,66kw/90ks,
402,3200€,41.715954,21.770997,Fiat,GrandePunto,2007,Дизел,150000,Рачен,Хеџбек,Сина,Македонска,112019,55kw/75ks,
403,2950€,42.205478,22.333429,Renault,Megane,2006,Дизел,160000,Рачен,Хеџбек,Сива,Македонска,012018,63kw/86ks,
404,100МКД,41.7173154426511,21.7735719206543,AlfaRomeo,Alfa146,1998,Бензин,100000,Рачен,Хеџбек,Црвена,Македонска,122018,76kw/103ks,
405,5300€,41.9870695865131,21.4519291484375,VWVolkswagen,Passat,2005,Дизел,180000,Рачен,Седани,Сива,Македонска,022019,77kw/105ks,
406,2000€,41.924335,22.404964,Seat,Cordoba,1998,Бензин/Плин,160000,Рачен,Каравани,Црвена,Македонска,092019,55kw/75ks,
407,3800€,41.346182,21.553379,Mercedes-Benz,C200,2002,Дизел,250000,Автоматски,Седани,Сина,Македонска,032019,85kw/116ks,
408,2700€,41.745515,22.19396,Rover,25,2003,Бензин/Плин,180000,Рачен,Хеџбек,Сива,Македонска,022019,77kw/105ks,
409,1800€,41.801881,20.913259,VWVolkswagen,Golf,1997,Бензин/Плин,200000,Рачен,Хеџбек,Сива,Македонска,022020,44kw/60ks,
410,2100€,41.031728,21.329358,Opel,Corsa,2001,Дизел,200000,Рачен,Maлиградски,Црна,Македонска,052019,55kw/75ks,
411,По договор,41.949632,21.502494,Audi,A3,1997,Бензин,25000,Рачен,Maлиградски,Сива,Македонска,072019,100kw/136ks,
412,1€,41.9870695865131,21.4519291484375,Citroen,Berlingo,2012,Дизел,200000,Рачен,Хеџбек,Бела,Македонска,052019,55kw/75ks,
413,1100€,41.440569,22.639528,Ford,Ka,2000,Бензин,85000,Рачен,Maлиградски,Жолта,Македонска,122019,44kw/60ks,
414,5000€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2005,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,122019,65kw/88ks,
415,1€,41.9870695865131,21.4519291484375,Opel,Astra,2007,Дизел,140000,Рачен,Хеџбек,Сива,Македонска,052019,74kw/101ks,
416,3000€,41.745515,22.19396,VWVolkswagen,Beetle,2002,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,102018,66kw/90ks,
417,1€,42.00877,21.45126,VWVolkswagen,Polo,2003,Бензин,100000,Рачен,Хеџбек,Сива,Македонска,072018,55kw/75ks,
418,5000€,41.9870695865131,21.4519291484375,Seat,Leon,2007,Дизел,200000,Рачен,Седани,Црна,Македонска,122019,1kw/1ks,
419,1300€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa156,1998,Бензин/Плин,200000,Рачен,Седани,Сива,Македонска,022020,106kw/144ks,
420,2200€,41.9870695865131,21.4519291484375,VWVolkswagen,Passat,1998,Бензин/Плин,250000,Рачен,Седани,Сина,Македонска,052019,92kw/125ks,
421,1€,41.440569,22.639528,Skoda,Felicia,1996,Бензин/Плин,190000,Рачен,Каравани,Црвена,Македонска,042019,43kw/58ks,
422,2950€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2002,Бензин,150000,Рачен,Maлиградски,Сива,Македонска,012019,55kw/75ks,
423,1€,41.425943,21.453794,Mazda,5,2006,Дизел,160000,Рачен,Моноволумен,Сина,Македонска,112018,105kw/143ks,
424,2750€,42.132926,21.715878,VWVolkswagen,Golf,2000,Дизел,300000,Рачен,Хеџбек,Сина,Македонска,052019,85kw/116ks,
425,1100€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa156,1998,Бензин/Плин,200000,Рачен,Седани,Сива,Македонска,022020,106kw/144ks,
426,5600€,41.9870695865131,21.4519291484375,Ford,S-Max,2008,Дизел,200000,Рачен,Моноволумен,Црна,Македонска,122019,94kw/128ks,
427,3111€,41.6260734721622,22.5119142188448,Citroen,C4,2006,Дизел,200000,Рачен,Хеџбек,Бела,Македонска,022019,80kw/109ks,
428,3000€,41.9870695865131,21.4519291484375,Peugeot,107,2007,Бензин,100000,Рачен,Maлиградски,Сина,Македонска,072019,50kw/68ks,
429,1€,41.991502,21.39781,Mercedes-Benz,E220,2005,Дизел,180000,Автоматски,Моноволумен,Сива,Македонска,092019,500kw/680ks,
430,4600€,41.924335,22.404964,VWVolkswagen,Golf,2006,Дизел,160000,Автоматски,Хеџбек,Сива,Македонска,022019,103kw/140ks,
431,1900€,42.132926,21.715878,Renault,Clio,2001,Бензин,200000,Рачен,Maлиградски,Сива,Македонска,072019,72kw/98ks,
432,7600€,42.009423,20.971549,BMW,530,2003,Дизел,30000,Автоматски,Седани,Црна,Македонска,102019,160kw/218ks,
433,1€,41.978187,21.427388,VWVolkswagen,Passat,2006,Дизел,250000,Рачен,Каравани,Сива,Македонска,032019,125kw/170ks,
434,55€,41.993825,21.436139,VWVolkswagen,Passat,2006,Дизел,250000,Рачен,Каравани,Сива,Македонска,032019,125kw/170ks,
435,2250€,42.132926,21.715878,VWVolkswagen,Beetle,1999,Дизел,190000,Рачен,Купеа,Сина,Македонска,072019,66kw/90ks,
436,5300€,41.0818905438103,20.7636451721191,VWVolkswagen,Golf,2005,Дизел,190000,Рачен,Седани,Црна,Македонска,032019,77kw/105ks,
437,3300€,41.9870695865131,21.4519291484375,BMW,320,2004,Дизел,180000,Рачен,Седани,Сива,Македонска,122018,149kw/203ks,
438,3900€,41.440569,22.639528,Mercedes-Benz,220,2002,Дизел,250000,Рачен,Седани,Бела,Македонска,012020,105kw/143ks,
439,1750€,41.924335,22.404964,VWVolkswagen,Golf,1996,Дизел,250000,Рачен,Хеџбек,Зелена,Македонска,092019,66kw/90ks,
440,3300€,41.090247,21.016781,Opel,Astra,2004,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,122019,74kw/101ks,
441,1€,42.132926,21.715878,VWVolkswagen,Passat,2000,Дизел,200000,Рачен,Седани,Зелена,Македонска,032020,105kw/143ks,
442,1€,41.373181,21.252891,VWVolkswagen,Golf,1995,Дизел,250000,Рачен,Каравани,Црна,Македонска,032019,70kw/95ks,
443,2650€,42.132926,21.715878,VWVolkswagen,Passat,1999,Дизел,200000,Рачен,Седани,Бела,Македонска,022020,66kw/90ks,
444,700€,41.031728,21.329358,Opel,Vectra,1993,Бензин/Плин,180000,Рачен,Седани,Бела,Македонска,102019,85kw/116ks,
445,4800€,42.009423,20.971549,Opel,Astra,2006,Дизел,150000,Рачен,Купеа,Црна,Македонска,072018,110kw/150ks,
446,4300€,41.991502,21.39781,Seat,Altea,2004,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,102019,103kw/140ks,
447,4500€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2005,Дизел,170000,Рачен,Седани,Сина,Македонска,012020,78kw/106ks,
448,По договор,41.346182,21.553379,Audi,A4,1998,Дизел,250000,Рачен,Каравани,Сина,Македонска,022019,81kw/110ks,
449,1€,41.51282,20.96083,Jeep,GrandCherokee,2001,Дизел,200000,Автоматски,Теренци-SUV,Црна,Македонска,092019,103kw/140ks,
450,2500€,41.801881,20.913259,VWVolkswagen,Passat,1997,Дизел,250000,Рачен,Седани,Зелена,Македонска,022020,81kw/110ks,
451,По договор,41.715954,21.770997,Lada,Niva,1996,Бензин/Плин,180000,Рачен,Теренци-SUV,Бела,Македонска,122019,59kw/80ks,
452,700€,42.132926,21.715878,Lancia,Delta,1996,Бензин/Плин,120000,Рачен,Хеџбек,Зелена,Македонска,052019,0kw/0ks,
453,6€,41.346182,21.553379,VWVolkswagen,Golf,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,092019,125kw/170ks,
454,14000€,41.484224,22.089622,VWVolkswagen,Passat,2011,Дизел,190000,Полуавтоматски,Седани,Златна,Македонска,062019,175kw/238ks,
455,3100€,41.9870695865131,21.4519291484375,BMW,320,2000,Дизел,200000,Рачен,Седани,Сива,Македонска,122019,100kw/136ks,
456,1€,41.884235,22.515181,Opel,Astra,2000,Дизел,200000,Рачен,Каравани,Сина,Македонска,072019,0kw/0ks,
457,6700€,42.077699,21.053594,VWVolkswagen,Golf,2008,Дизел,110000,Рачен,Хеџбек,Златна,Македонска,042019,77kw/105ks,
458,2900€,41.993825,21.436139,Fiat,Croma,2005,Дизел,200000,Автоматски,Хеџбек,Сива,Македонска,082019,110kw/150ks,
459,800€,41.9870695865131,21.4519291484375,Opel,Corsa,1995,Бензин/Плин,250000,Рачен,Maлиградски,Сина,Македонска,012020,50kw/68ks,
460,11200€,42.009423,20.971549,Audi,A6,2009,Дизел,200000,Рачен,Седани,Сива,Македонска,112019,160kw/218ks,
461,2500€,41.991502,21.39781,Audi,A3,2001,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,082019,96kw/131ks,
462,2500€,42.007468589586,21.4538955688477,VWVolkswagen,Passat,1997,Дизел,200000,Рачен,Седани,Сина,Македонска,102018,0kw/0ks,
463,5700€,41.9870695865131,21.4519291484375,Mercedes-Benz,C200,2004,Дизел,250000,Рачен,Седани,Златна,Македонска,112019,95kw/129ks,
464,7900€,41.9870695865131,21.4519291484375,Kia,Soul,2010,Бензин,95000,Рачен,Теренци-SUV,Црна,Македонска,042019,94kw/128ks,
465,23000€,42.132926,21.715878,BMW,420,2015,Дизел,140000,Автоматски,Седани,Бела,Странска,092019,140kw/190ks,
466,2350€,41.745515,22.19396,VWVolkswagen,Golf,2001,Дизел,190000,Рачен,Maлиградски,Сина,Македонска,122019,66kw/90ks,
467,По договор,41.745515,22.19396,Seat,Leon,2006,Дизел,160000,Рачен,Хеџбек,Сива,Македонска,092019,115kw/156ks,
468,2600€,41.9870695865131,21.4519291484375,Peugeot,206,2002,Дизел,180000,Рачен,Maлиградски,Сина,Македонска,072019,50kw/68ks,
469,По договор,41.9870695865131,21.4519291484375,Opel,Astra,2010,Дизел,200000,Рачен,Каравани,Бела,Македонска,112020,83kw/113ks,
470,3100€,42.0653040889049,21.5670204162598,Peugeot,207,2008,Дизел,140000,Рачен,Хеџбек,Црна,Македонска,102017,66kw/90ks,
471,15500€,41.9870695865131,21.4519291484375,Volvo,V40,2014,Бензин,20000,Рачен,Хеџбек,Бела,Македонска,062019,88kw/120ks,
472,15500€,41.9870695865131,21.4519291484375,Volvo,V40,2014,Бензин,20000,Рачен,Хеџбек,Бела,Македонска,062019,88kw/120ks,
473,7000€,42.132926,21.715878,Mercedes-Benz,280,2007,Дизел,200000,Автоматски,Каравани,Сива,Македонска,082018,100kw/136ks,
474,500€,41.884235,22.515181,Ford,Fiesta,1995,Дизел,180000,Рачен,Maлиградски,Црвена,Македонска,092019,1kw/1ks,
475,По договор,42.132926,21.715878,VWVolkswagen,Golf,2012,Дизел,10000,Рачен,Седани,Црна,Македонска,,,
476,3300€,41.031728,21.329358,Renault,Megane,2004,Дизел,180000,Рачен,Седани,Сива,Македонска,062019,74kw/101ks,
477,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,C270,2002,Бензин,250000,Автоматски,Седани,Црна,Македонска,102019,170kw/231ks,
478,8400€,41.991502,21.39781,Volvo,S40,2009,Дизел,75000,Рачен,Седани,Бела,Македонска,022020,100kw/136ks,
479,850€,41.9870695865131,21.4519291484375,VWVolkswagen,Vento,1994,Дизел,150000,Рачен,Останато,Црвена,Македонска,052019,0kw/0ks,
480,1450€,41.994543,22.181289,VWVolkswagen,Polo,2001,Дизел,180000,Рачен,Maлиградски,Бела,Странска,042019,55kw/75ks,
481,1400€,41.346182,21.553379,VWVolkswagen,Golf,1995,Дизел,200000,Рачен,Maлиградски,Црвена,Македонска,062019,66kw/90ks,
482,1500€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa147,2002,Дизел,250000,Рачен,,Сива,Македонска,082019,120kw/163ks,
483,1800€,41.440569,22.639528,Mercedes-Benz,A170,1999,Дизел,130000,Рачен,Maлиградски,Сина,Македонска,062019,66kw/90ks,
484,4750€,41.924335,22.404964,VWVolkswagen,Touran,2005,Дизел,15000,Рачен,Моноволумен,Сина,Македонска,112019,0kw/0ks,
485,1€,41.438304,22.004864,Mercedes-Benz,E220,2011,Дизел,150000,Рачен,Седани,Бела,Македонска,052018,126kw/171ks,
486,1€,41.346182,21.553379,VWVolkswagen,T3Други,1986,Дизел,55000,Рачен,Теренци-SUV,Црвена,Македонска,042018,55kw/75ks,
487,2500€,41.9870695865131,21.4519291484375,Opel,Corsa,2004,Бензин/Плин,130000,Рачен,Maлиградски,Сива,Македонска,012019,55kw/75ks,
488,1950€,41.9870695865131,21.4519291484375,Opel,Agila,2004,Бензин,90000,Рачен,Maлиградски,Жолта,Македонска,122020,43kw/58ks,
489,2900€,41.221826,21.207874,Peugeot,307,2003,Дизел,190000,Рачен,Хеџбек,Зелена,Македонска,092019,79kw/107ks,
490,2€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2007,Бензин,150000,Рачен,Хеџбек,Сива,Македонска,012018,75kw/102ks,
491,1€,41.924335,22.404964,Peugeot,206,2007,Бензин/Плин,120000,Рачен,Maлиградски,Црна,Македонска,052019,55kw/75ks,
492,2500€,42.132926,21.715878,VWVolkswagen,Passat,2002,Дизел,180000,Рачен,Седани,Сива,Странска,092019,96kw/131ks,
493,По договор,42.132926,21.715878,Lada,110,2001,Бензин,80000,Рачен,Хеџбек,Црна,Македонска,,,
494,9800€,41.924335,22.404964,BMW,325,2007,Дизел,190000,Рачен,Купеа,Црна,Странска,012020,197kw/268ks,
495,5900€,41.9870695865131,21.4519291484375,Mercedes-Benz,E280,2005,Дизел,200000,Автоматски,Седани,Сива,Македонска,122018,140kw/190ks,
496,3600€,41.949632,21.502494,Fiat,Stilo,2008,Дизел,160000,Рачен,Каравани,Сива,Македонска,022020,88kw/120ks,
497,1100€,42.132926,21.715878,Opel,Astra,1995,Дизел,190000,Рачен,Седани,Бела,Македонска,052019,60kw/82ks,
498,18000€,41.031728,21.329358,BMW,320,2012,Дизел,160000,Автоматски,Кабриолети,Црна,Македонска,062019,135kw/184ks,
499,33€,41.801881,20.913259,Mercedes-Benz,A170,2005,Бензин,170000,Автоматски,Хеџбек,Црна,Македонска,012019,85kw/116ks,
500,1€,41.111733,20.798579,VWVolkswagen,Golf,1999,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,122019,66kw/90ks,
501,3900€,41.993825,21.436139,Opel,Astra,2006,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,112019,101kw/137ks,
502,4450€,42.034517298925,21.3540821635743,Opel,Astra,2005,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,012020,74kw/101ks,
503,3100€,41.440569,22.639528,Opel,Astra,2009,Дизел,190000,Рачен,Хеџбек,Сива,Странска,052020,90kw/122ks,
504,7500€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2010,Бензин,130000,Автоматски,Maлиградски,Црна,Македонска,052019,90kw/122ks,
505,1300€,41.031728,21.329358,Renault,Megane,2002,Дизел,200000,Рачен,Седани,Сива,Македонска,052019,64kw/87ks,
506,3300€,41.111733,20.798579,Citroen,C3,2008,Дизел,130000,Рачен,Maлиградски,Сива,Македонска,022020,50kw/68ks,
507,1€,41.745515,22.19396,Opel,Astra,1999,Дизел,25000,Рачен,Каравани,Сива,Македонска,082019,170kw/231ks,
508,1€,41.438304,22.004864,Audi,A3,2001,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,102018,81kw/110ks,
509,По договор,41.031728,21.329358,Mercedes-Benz,C220,2007,Дизел,200000,Рачен,Седани,Црна,Странска,032020,110kw/150ks,
510,3500€,42.132926,21.715878,Opel,Astra,2006,Дизел,200000,Рачен,Каравани,Сива,Македонска,102019,88kw/120ks,
511,По договор,41.031728,21.329358,Mercedes-Benz,C200,2007,Дизел,190000,Рачен,Седани,Сина,Странска,032020,90kw/122ks,
512,10€,41.2271677534193,20.6080555915833,Mazda,323,1996,Бензин,200000,Рачен,Седани,Црвена,Странска,,,
513,1€,41.440569,22.639528,Fiat,Ducato,2000,Дизел,25000,Рачен,Хеџбек,Бела,Македонска,102019,94kw/128ks,
514,2700€,41.9870695865131,21.4519291484375,Peugeot,307,2005,Бензин/Плин,200000,Рачен,Хеџбек,Сива,Македонска,032019,66kw/90ks,
515,1000€,42.1373507618695,21.7180137724472,,,,,,,,,,,,
516,5900€,41.9870695865131,21.4519291484375,VWVolkswagen,Passat,2005,Дизел,200000,Рачен,Седани,Златна,Македонска,012020,101kw/137ks,
517,1€,41.346182,21.553379,Audi,A3,2005,Дизел,300000,Рачен,Maлиградски,Црна,Македонска,012020,0kw/0ks,
518,3200€,41.9870695865131,21.4519291484375,Peugeot,207,2006,Бензин/Плин,110000,Рачен,Хеџбек,Црвена,Македонска,112019,77kw/105ks,
519,18900€,41.14712,22.507161,LandRover,RangeRoverSport,2009,Дизел,200000,Автоматски,Теренци-SUV,Црна,Македонска,112019,200kw/272ks,
520,3500€,41.9870695865131,21.4519291484375,Kia,Sportage,1999,Дизел,100000,Рачен,Теренци-SUV,Зелена,Македонска,072019,1kw/1ks,
521,1€,41.440569,22.639528,VWVolkswagen,Golf,2004,Дизел,160000,Рачен,Седани,Црвена,Странска,012020,103kw/140ks,
522,18000€,41.438304,22.004864,Mercedes-Benz,E200,2010,Дизел,200000,Рачен,Седани,Црна,Македонска,112019,100kw/136ks,
523,2200€,41.9870695865131,21.4519291484375,Opel,Corsa,2005,Бензин/Плин,190000,Рачен,Maлиградски,Сива,Македонска,052019,55kw/75ks,
524,1€,41.221826,21.207874,Peugeot,307,2004,Дизел,190000,Рачен,Хеџбек,Зелена,Македонска,092019,74kw/101ks,
525,По договор,41.9870695865131,21.4519291484375,Volvo,440,1993,Дизел,95000,Рачен,Седани,Црвена,Македонска,,,
526,1€,41.440569,22.639528,VWVolkswagen,Golf,2004,Дизел,160000,Рачен,Седани,Црвена,Странска,012020,103kw/140ks,
527,700€,41.9870695865131,21.4519291484375,Lancia,Dedra,1995,Бензин/Плин,110000,Рачен,Седани,Црна,Македонска,012017,66kw/90ks,
528,6100€,42.132926,21.715878,Mercedes-Benz,E270,2003,Дизел,200000,Рачен,Седани,Сива,Македонска,082018,180kw/245ks,
529,600€,41.924335,22.404964,Fiat,Bravo,1997,Бензин/Плин,190000,Рачен,Хеџбек,Зелена,Македонска,082018,76kw/103ks,
530,1€,41.9870695865131,21.4519291484375,Mercedes-Benz,C220,2007,Дизел,160000,Рачен,Седани,Сива,Странска,052019,170kw/231ks,
531,1€,42.00877,21.45126,Toyota,Corolla,2003,Дизел,160000,Рачен,Седани,Сина,Македонска,042019,66kw/90ks,
532,По договор,41.715954,21.770997,Fiat,Punto,2002,Бензин,140000,Рачен,Maлиградски,Сина,Македонска,062019,45kw/61ks,
533,8990€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2012,Дизел,200000,Рачен,Каравани,Сива,Македонска,112019,103kw/140ks,
534,19000€,41.484224,22.089622,Audi,A8,2009,Дизел,190000,Автоматски,Седани,Црна,Македонска,072019,245kw/333ks,
535,3900€,41.346182,21.553379,LandRover,Freelander,2002,Дизел,95000,Рачен,Теренци-SUV,Црна,Македонска,102019,111kw/151ks,
536,4000€,41.745515,22.19396,Seat,Leon,2006,Дизел,190000,Рачен,Купеа,Сива,Македонска,022021,140kw/190ks,Останато
537,9800€,41.111733,20.798579,Mercedes-Benz,C200,2007,Дизел,150000,Рачен,Седани,Сива,Македонска,112019,100kw/136ks,
538,9500€,41.031728,21.329358,Audi,Q7,2011,Бензин,10000,Автоматски,Теренци-SUV,Златна,Македонска,082020,8kw/11ks,
539,3900€,41.484224,22.089622,BMW,320,1999,Бензин/Плин,250000,Рачен,Купеа,Сива,Македонска,012020,110kw/150ks,
540,1500МКД,42.0063205906157,21.4015247672796,VWVolkswagen,Golf,2000,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,012019,66kw/90ks,
541,По договор,41.4249759532327,22.6302308191955,Ford,Fiesta,1999,Дизел,140000,Рачен,Хеџбек,Сина,Македонска,042018,68kw/92ks,
542,7000€,42.009423,20.971549,Abarth,GrandePunto,2008,Бензин,120000,Рачен,Хеџбек,Црна,Македонска,122018,115kw/156ks,
543,2500€,41.9870695865131,21.4519291484375,Peugeot,406,2002,Дизел,190000,Рачен,Седани,Црвена,Македонска,062019,80kw/109ks,
544,1€,41.801881,20.913259,Mercedes-Benz,220,2004,Дизел,190000,Автоматски,Седани,Црна,Македонска,012019,25kw/34ks,
545,800€,41.9870695865131,21.4519291484375,Nissan,Primera,1998,Бензин,250000,Рачен,Седани,Зелена,Македонска,012017,101kw/137ks,
546,1500€,41.9870695865131,21.4519291484375,Peugeot,306,1999,Дизел,190000,Рачен,Останато,Златна,Македонска,092019,66kw/90ks,
547,7300€,41.711096,22.848172,VWVolkswagen,Passat,2009,Дизел,150000,Автоматски,,Сина,Странска,082019,103kw/140ks,
548,1200€,41.9870695865131,21.4519291484375,Opel,Vectra,1999,Дизел,300000,Рачен,Каравани,Сина,Македонска,052020,110kw/150ks,
549,1900€,41.715954,21.770997,Seat,Ibiza,1999,Бензин/Плин,200000,Рачен,Хеџбек,Сина,Македонска,032020,44kw/60ks,
550,400€,42.132926,21.715878,VWVolkswagen,Golf,1985,Дизел,250000,Рачен,Хеџбек,Бела,Македонска,042019,16kw/22ks,
551,1600€,41.111733,20.798579,Opel,Agila,2000,Бензин,160000,Рачен,Maлиградски,Сива,Македонска,012020,55kw/75ks,
552,1€,41.884235,22.515181,VWVolkswagen,Passat,2006,Дизел,200000,Рачен,Каравани,Сива,Македонска,112019,103kw/140ks,
553,По договор,41.745515,22.19396,Mercedes-Benz,C220,2000,Дизел,200000,Рачен,Седани,Зелена,Македонска,022020,85kw/116ks,
554,1€,41.9870695865131,21.4519291484375,Opel,Corsa,1999,Бензин,150000,Рачен,Maлиградски,Бела,Македонска,092019,50kw/68ks,
555,2100€,41.031728,21.329358,Opel,Corsa,2001,Дизел,200000,Рачен,Maлиградски,Сина,Македонска,052019,55kw/75ks,
556,1€,42.00877,21.45126,Fiat,Sedici,2007,Дизел,160000,Рачен,Теренци-SUV,Црвена,Македонска,062019,88kw/120ks,
557,1€,41.484224,22.089622,Peugeot,407,2006,Бензин,180000,Рачен,Седани,Зелена,Македонска,022020,89kw/121ks,
558,6500€,42.132926,21.715878,BMW,530,2003,Дизел,250000,Автоматски,Седани,Зелена,Македонска,082019,160kw/218ks,
559,6800€,42.132926,21.715878,Audi,A6,2006,Дизел,190000,Рачен,Седани,Сина,Македонска,052019,180kw/245ks,
560,1200€,41.9870695865131,21.4519291484375,Opel,Vectra,1999,Дизел,300000,Рачен,Каравани,Сина,Македонска,042019,20kw/27ks,
561,6200€,41.9979142532261,21.4603405559083,BMW,318,2007,Дизел,200000,Рачен,Седани,Сива,Македонска,052019,105kw/143ks,
562,5950€,42.205478,22.333429,Audi,A4,2007,Дизел,190000,Рачен,Седани,Црна,Македонска,012018,103kw/140ks,
563,3300€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa147,2005,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,112019,110kw/150ks,
564,650€,41.9870695865131,21.4519291484375,Ford,Escort,1994,Бензин/Плин,160000,Рачен,Седани,Црвена,Македонска,112019,50kw/68ks,
565,1€,41.9870695865131,21.4519291484375,BMW,525,1994,Дизел,300000,Рачен,Седани,Сина,Македонска,082017,105kw/143ks,
566,4500€,41.978187,21.427388,Audi,A4,2002,Дизел,200000,Рачен,Каравани,Сива,Македонска,052019,96kw/131ks,
567,6500€,41.801881,20.913259,BMW,320,2003,Бензин,190000,Рачен,Кабриолети,,Македонска,072019,125kw/170ks,
568,По договор,41.966811,22.781396,VWVolkswagen,Passat,2007,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,092019,103kw/140ks,
569,5500€,41.801881,20.913259,Mercedes-Benz,C220,2004,Дизел,190000,Автоматски,Седани,Црна,Македонска,012019,110kw/150ks,
570,4000€,42.132926,21.715878,Mercedes-Benz,C220,2001,Дизел,190000,Полуавтоматски,Седани,Сива,Македонска,072019,105kw/143ks,
571,2500€,41.9870695865131,21.4519291484375,Renault,Laguna,2004,Дизел,200000,Рачен,Каравани,Сина,Македонска,062018,100kw/136ks,
572,2€,42.0768332158365,22.1770268046875,Citroen,C5,2005,Дизел,150000,Рачен,Седани,Сива,Странска,072019,1kw/1ks,
573,3600€,41.484224,22.089622,Mercedes-Benz,A180,2005,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,012019,80kw/109ks,
574,14000€,42.009423,20.971549,Mercedes-Benz,ML320,2006,Дизел,190000,Автоматски,Теренци-SUV,Сива,Македонска,122019,165kw/224ks,
575,1500€,41.9870695865131,21.4519291484375,Audi,A6,1995,Дизел,500000,Рачен,Седани,Бела,Македонска,122019,66kw/90ks,
576,1500€,42.132926,21.715878,Opel,Astra,1999,Дизел,,Рачен,Maлиградски,Црвена,Македонска,092019,82kw/111ks,
577,1€,41.924335,22.404964,Mercedes-Benz,SLK200,2000,Бензин/Плин,120000,Рачен,Кабриолети,Сива,Македонска,082019,141kw/192ks,
578,1€,41.865485,21.940845,VWVolkswagen,Golf,1996,Бензин/Плин,140000,Рачен,Maлиградски,Бела,Македонска,042019,66kw/90ks,
579,4200€,42.132926,21.715878,VWVolkswagen,Touran,2005,Дизел,200000,Рачен,,,Македонска,032019,66kw/90ks,
580,4300€,41.994543,22.181289,Toyota,Avensis,2005,Дизел,250000,Рачен,Седани,Сива,Македонска,042018,85kw/116ks,
581,6500€,41.111733,20.798579,Mercedes-Benz,E270,2002,Дизел,250000,Автоматски,Седани,Бела,Македонска,122019,130kw/177ks,
582,6000€,42.009423,20.971549,BMW,530,2005,Дизел,250000,Автоматски,Седани,Сива,Македонска,122018,170kw/231ks,
583,По договор,41.173346,20.677493,Jaguar,XF,2010,Дизел,200000,Автоматски,Седани,Црна,Македонска,122020,155kw/211ks,
584,8000€,42.009423,20.971549,Opel,Insignia,2010,Бензин,120000,Рачен,Седани,Бела,Странска,122019,103kw/140ks,
585,50€,41.9870695865131,21.4519291484375,Peugeot,107,2012,Бензин,,Рачен,Maлиградски,,Македонска,122020,10kw/14ks,
